,itemid,shopid,id,rateContent,rateDate,grab_time
0,104618683,0000000000,1.0,一如既往的好吃，物流也给力，送货很快,2017-06-11 09:01:17,2017-06-11 10:30:04
1,104618683,0000000000,2.0,"价格实惠，活动要多一点。东西都还没吃, 准备做早餐起喝",2017-06-11 08:59:59,2017-06-11 10:30:04
2,104618683,0000000000,3.0,还不错，挺好的，,2017-06-11 08:39:03,2017-06-11 10:30:04
3,104618683,0000000000,4.0,不错不错不错不错不错,2017-06-11 08:29:49,2017-06-11 10:30:04
4,104618683,0000000000,5.0,已买多次，挺好喝的,2017-06-11 08:02:33,2017-06-11 10:30:04
5,104618683,0000000000,6.0,好好好好好,2017-06-11 00:34:00,2017-06-11 10:30:04
6,104618683,0000000000,7.0,好好好好好,2017-06-11 00:33:10,2017-06-11 10:30:04
7,104618683,0000000000,8.0,很好，很强大 我支持你苏宁,2017-06-11 00:19:41,2017-06-11 10:30:04
8,104618683,0000000000,9.0,速度快，很快就到了。,2017-06-11 00:06:49,2017-06-11 10:30:04
9,104618683,0000000000,10.0,东西不错，价格便宜,2017-06-10 23:21:46,2017-06-11 10:30:04
10,104618683,0000000000,1.0,物流***,2017-06-11 00:19:09,2017-06-11 10:30:04
11,104618683,0000000000,2.0,买的时候显示是草莓酸奶，实际不是，有点被骗的感觉,2017-06-08 14:36:28,2017-06-11 10:30:04
12,104618683,0000000000,3.0,嗯,2017-06-05 16:44:04,2017-06-11 10:30:04
13,104618683,0000000000,4.0,原装正品，信赖苏宁。,2017-06-05 15:07:54,2017-06-11 10:30:04
14,104618683,0000000000,5.0,不好喝,2017-06-04 21:19:12,2017-06-11 10:30:04
15,104618683,0000000000,6.0,难受，早上来买的还好吧。,2017-06-01 23:59:49,2017-06-11 10:30:04
16,104618683,0000000000,7.0,味道一般，日期新鲜，物流快,2017-05-26 09:38:11,2017-06-11 10:30:04
17,104618683,0000000000,8.0,质量一般，价格偏贵，价格偏贵，质量还可以。,2017-05-23 22:29:37,2017-06-11 10:30:04
18,104618683,0000000000,9.0,香精味太浓，不好喝,2017-05-22 03:50:08,2017-06-11 10:30:04
19,104618683,0000000000,10.0,红豆味太重，奶味太淡,2017-05-20 23:58:18,2017-06-11 10:30:04
20,104618683,0000000000,1.0,送货很快，快递态度很好，东西也不错,2017-06-10 16:23:31,2017-06-11 10:30:04
21,104618683,0000000000,2.0,单子都贴在箱子，,2017-06-06 19:10:35,2017-06-11 10:30:04
22,104618683,0000000000,3.0,为什么单子直接贴在箱子上面,2017-06-06 19:03:37,2017-06-11 10:30:04
23,104618683,0000000000,4.0,反正觉得苏宁易购上的东西都是***，便宜特价的就是快过期的，要么就是有质量问题，面膜用了过敏，矿泉水里有黑色飘浮物，给你反个劵就完事，要不就会让你第三方鉴定,2017-06-04 16:39:56,2017-06-11 10:30:04
24,104618683,0000000000,5.0,醉,2017-05-28 11:46:40,2017-06-11 10:30:04
25,104618683,0000000000,6.0,一,2017-05-28 11:45:44,2017-06-11 10:30:04
26,104618683,0000000000,7.0,好难喝啊，呜呜，好像红豆雪糕化掉滴感觉，这个属于乳饮料，不属于奶，口感一般般，有种被骗滴赶脚，日期还行，好奇没啥没有QS认证，苏宁快递也很快，再也不想喝了,2017-05-26 07:34:33,2017-06-11 10:30:04
27,104618683,0000000000,8.0,好，物流快价钱合适,2017-05-18 13:13:14,2017-06-11 10:30:04
28,104618683,0000000000,9.0,挺好的，价钱合适,2017-05-18 13:10:15,2017-06-11 10:30:04
29,104618683,0000000000,10.0,"牛奶味道很好喝，我打差评是你们的服务太差了，我上个月买了那个东西到现在写的那个评论，到现在都看不到一条，我写的那个评论全部打五分的，你们不满意吗，苏宁,我9号电话跟你们联系工号12570号我问他，他解释都不到，为什么呢！那我说你们五分不满意，我现在买东西开始打一分给你们，我现在评论了，到现在一条都看不到，我的评论看不道为什么为事啊？？？",2017-05-11 12:56:05,2017-06-11 10:30:04
30,104618684,0000000000,1.0,不错不错不错不错,2017-06-11 08:29:57,2017-06-11 10:30:15
31,104618684,0000000000,2.0,不错,2017-06-11 06:16:33,2017-06-11 10:30:15
32,104618684,0000000000,3.0,好好好好好,2017-06-11 00:34:12,2017-06-11 10:30:15
33,104618684,0000000000,4.0,好好好好好,2017-06-11 00:33:29,2017-06-11 10:30:15
34,104618684,0000000000,5.0,不错,2017-06-11 00:12:37,2017-06-11 10:30:15
35,104618684,0000000000,6.0,速度快，很快就到了。,2017-06-11 00:06:21,2017-06-11 10:30:15
36,104618684,0000000000,7.0,好的,2017-06-10 22:07:44,2017-06-11 10:30:15
37,104618684,0000000000,8.0,好,2017-06-10 21:55:59,2017-06-11 10:30:15
38,104618684,0000000000,9.0,黑有黑的营养，买早上喝。,2017-06-10 20:58:30,2017-06-11 10:30:15
39,104618684,0000000000,10.0,一般,2017-06-10 20:52:33,2017-06-11 10:30:15
40,104618684,0000000000,1.0,还行,2017-06-05 16:38:56,2017-06-11 10:30:15
41,104618684,0000000000,2.0,没什么味道…,2017-06-03 21:37:10,2017-06-11 10:30:15
42,104618684,0000000000,3.0,今天是做早餐老公买的。,2017-06-02 00:01:01,2017-06-11 10:30:15
43,104618684,0000000000,4.0,苏宁现在送货速度加快了，味道好像没有伊利的谷粒多好喝，味道有点不对口。,2017-05-26 23:04:36,2017-06-11 10:30:15
44,104618684,0000000000,5.0,香精味太浓，不好喝,2017-05-22 03:49:49,2017-06-11 10:30:15
45,104618684,0000000000,6.0,口感怎么不一样了？几乎没有生牛乳的味道,2017-04-26 20:46:24,2017-06-11 10:30:15
46,104618684,0000000000,7.0,该商品的女儿十分喜欢，也爱喝下次还买。服务态度好，物流的时间快！！！！！,2017-04-18 21:50:45,2017-06-11 10:30:15
47,104618684,0000000000,8.0,味道一般，比较淡，物流还快，价格偏贵，***不用券才27，太心急了，没有比较一下！,2017-04-16 06:58:04,2017-06-11 10:30:15
48,104618684,0000000000,9.0,2016年11月5号生产日期，保质期6个月，剩下不到23天了，提前问客服还说至少还有一个月的保质期，不厚道……,2017-04-13 12:48:29,2017-06-11 10:30:15
49,104618684,0000000000,10.0,日期不怎么新鲜，下个月初就过期了,2017-04-06 17:41:59,2017-06-11 10:30:15
50,104618684,0000000000,1.0,他的发挥bjjbjgb,2017-06-07 00:03:46,2017-06-11 10:30:15
51,104618684,0000000000,2.0,宝贝喜欢，希望多做活动,2017-05-18 13:11:38,2017-06-11 10:30:15
52,104618684,0000000000,3.0,服务和价格都还凑合，可是日期过了两月半，将近一半啊，不开心的,2017-04-29 14:30:07,2017-06-11 10:30:15
53,104618684,0000000000,4.0,2016年11月生产的，还有一个多月过期了，买了三箱，估计过期之前喝不完了,2017-04-09 05:54:24,2017-06-11 10:30:15
54,104618684,0000000000,5.0,我去，日期是去年11月的，这个日期有点太大了吧，以后不会再买了，虽然16.2，但是日期有点太大了。。,2017-04-05 16:52:08,2017-06-11 10:30:15
55,104618684,0000000000,6.0,11-5号的生产日期！！！很不满意！,2017-03-30 11:08:20,2017-06-11 10:30:15
56,104618684,0000000000,7.0,快过期，也就这样啰，值不值由你！！……～,2017-03-29 22:23:33,2017-06-11 10:30:15
57,104618684,0000000000,8.0,苏宁为什么都不是送货上门，在******都是送货上门，以后尽量不在苏宁买了,2017-03-27 09:11:26,2017-06-11 10:30:15
58,104618684,0000000000,9.0,快过期了，剩下一个月一个人买了六箱怎么喝,2017-03-26 01:21:42,2017-06-11 10:30:15
59,104618684,0000000000,10.0,日期11月份的好恶心,2017-03-22 18:48:37,2017-06-11 10:30:15
60,144930661,0000000000,1.0,服务好送货快,2017-06-11 09:18:47,2017-06-11 10:30:26
61,144930661,0000000000,2.0,不错,2017-06-11 08:03:34,2017-06-11 10:30:26
62,144930661,0000000000,3.0,买了好多虾了，孩子很爱喝。,2017-06-10 17:13:51,2017-06-11 10:30:26
63,144930661,0000000000,4.0,挺好的,2017-06-10 14:06:52,2017-06-11 10:30:26
64,144930661,0000000000,5.0,实惠，物流也快，还会再来,2017-06-10 13:39:32,2017-06-11 10:30:26
65,144930661,0000000000,6.0,好喝,2017-06-10 11:01:44,2017-06-11 10:30:26
66,144930661,0000000000,7.0,很不错,2017-06-10 10:52:39,2017-06-11 10:30:26
67,144930661,0000000000,8.0,口感香浓，日期新鲜,2017-06-10 08:18:35,2017-06-11 10:30:26
68,144930661,0000000000,9.0,既快又好,2017-06-10 08:12:55,2017-06-11 10:30:26
69,144930661,0000000000,10.0,味道不错，孩子喜欢喝,2017-06-09 16:47:26,2017-06-11 10:30:26
70,144930661,0000000000,1.0,好喝,2017-05-17 14:13:15,2017-06-11 10:30:26
71,144930661,0000000000,2.0,买贵了~超市活动20瓶的也才39.9~,2017-05-09 17:27:58,2017-06-11 10:30:26
72,144930661,0000000000,3.0,还行,2017-04-03 16:12:36,2017-06-11 10:30:26
73,144930661,0000000000,4.0,帮人买的，图方便，这个价格比超市贵一点，而且日期是去年12月的。只能给个中评。,2017-03-19 11:39:18,2017-06-11 10:30:26
74,144930661,0000000000,5.0,日期不好！,2017-03-09 20:20:20,2017-06-11 10:30:26
75,144930661,0000000000,6.0,还可以味道,2016-11-18 09:36:53,2017-06-11 10:30:26
76,144930661,0000000000,7.0,还可以。,2016-10-10 18:58:45,2017-06-11 10:30:26
77,144930661,0000000000,8.0,拍完第二天就降到30多了；而且生产日期是5月份的、拍时还没注明，降价时才有注明。,2016-09-22 08:41:14,2017-06-11 10:30:26
78,144930661,0000000000,9.0,香精味太重了,2016-07-04 11:02:35,2017-06-11 10:30:26
79,144930661,0000000000,1.0,不错,2017-04-06 16:09:30,2017-06-11 10:30:26
80,144930661,0000000000,2.0,还有1个月过期，日期临近。不地道！,2017-03-06 10:19:31,2017-06-11 10:30:26
81,144930661,0000000000,3.0,生产日期是2016年10月的。***，再也不贪便宜了,2017-03-05 17:51:47,2017-06-11 10:30:26
82,144930661,0000000000,4.0,挺好的,2016-12-29 20:27:17,2017-06-11 10:30:26
