,itemid,shopid,id,rateContent,rateDate,grab_time
0,156997288,0000000000,1,一直喝这个，囤货，哈哈,2017-08-07 13:27:30,2017-08-07 14:18:54
1,156997288,0000000000,2,好,2017-08-07 11:06:57,2017-08-07 14:18:54
2,156997288,0000000000,3,好好好好好,2017-08-07 10:53:52,2017-08-07 14:18:54
3,156997288,0000000000,4,酸奶很好喝，宝宝很喜欢，下次还会购买好评。,2017-08-07 09:57:59,2017-08-07 14:18:54
4,156997288,0000000000,5,日期很新鲜，值得购买,2017-08-07 09:30:16,2017-08-07 14:18:54
5,156997288,0000000000,6,味道不错，生产日期是7月份的，超值！,2017-08-07 08:59:21,2017-08-07 14:18:54
6,156997288,0000000000,7,做活动买的，超级优惠，物流配送快，态度好，非常感谢！,2017-08-07 07:44:11,2017-08-07 14:18:54
7,156997288,0000000000,8,这个奶有点甜，闺女很喜欢,2017-08-07 07:03:51,2017-08-07 14:18:54
8,156997288,0000000000,9,超值划算比超市便宜孩子爱喝,2017-08-07 02:01:07,2017-08-07 14:18:54
9,156997288,0000000000,10,给弟弟妹妹买的，还不错，很划算。,2017-08-07 00:09:11,2017-08-07 14:18:54
10,156997288,0000000000,1,刚刚收到，送过来的时候外包装实在是太脏了，日期是6月份的，有点不满意，不过总体还是可以吧,2017-08-01 12:32:57,2017-08-07 14:18:54
11,156997288,0000000000,2,儿子不怎么喜欢。估计第一次吃酸奶。还不习惯，,2017-05-15 17:51:41,2017-08-07 14:18:54
12,156997288,0000000000,3,***物流,2017-01-28 07:42:37,2017-08-07 14:18:54
13,156997288,0000000000,4,比超市买贵了,2016-12-12 19:25:29,2017-08-07 14:18:54
14,156997288,0000000000,5,买了就降了 10快。。买的59.4  现价49.5,2016-11-01 18:05:35,2017-08-07 14:18:54
15,156997288,0000000000,6,保质期已经过大半了,2016-08-24 22:07:02,2017-08-07 14:18:54
16,156997288,0000000000,7,日期是5月31日的保质期是5个月现在已经过了两月多了给孩子喝的还是新鲜的好希望孩子喝了没什么不是,2016-08-02 22:50:46,2017-08-07 14:18:54
17,156997288,0000000000,1,送错了  请处理,2017-08-05 19:36:19,2017-08-07 14:18:54
18,156997288,0000000000,2,这次不满意，尽然直接发的盒子，一点包装都没有，还是提醒过一定要包装好,2017-08-05 16:36:37,2017-08-07 14:18:54
19,156997288,0000000000,3,买完就降价,2017-06-09 17:34:42,2017-08-07 14:18:54
20,156997288,0000000000,4,第一天买56.1元，还没收到货又买了两箱就降价49元了，我也是无语了,2017-06-09 17:34:15,2017-08-07 14:18:54
21,156997288,0000000000,5,初次购买十分失望我4月15日以后购买的苏宁易购竟然发保质期就要马上到期的酸奶不会再次在苏宁易购购买任何商品了差评！收到货到保质期限只有二十天时间了！无语！,2017-04-25 16:16:00,2017-08-07 14:18:54
22,156997288,0000000000,6,味道感觉不一样,2017-04-19 15:33:49,2017-08-07 14:18:54
23,156997288,0000000000,7,贵,2016-11-29 20:15:50,2017-08-07 14:18:54
24,156997288,0000000000,8,保质期还有一个多月就过期了。以后这种临期奶麻烦看了再发。,2016-10-19 07:57:24,2017-08-07 14:18:54
25,156997288,0000000000,9,看起来还不错,2016-06-29 06:14:56,2017-08-07 14:18:54
26,109821559,0000000000,1,活动买的，比超市便宜多了，不错,2017-08-07 12:55:43,2017-08-07 14:19:06
27,109821559,0000000000,2,不错,2017-08-07 12:41:17,2017-08-07 14:19:06
28,109821559,0000000000,3,很小的箱子,2017-08-07 10:56:29,2017-08-07 14:19:06
29,109821559,0000000000,4,很不错的,2017-08-06 22:14:45,2017-08-07 14:19:06
30,109821559,0000000000,5,日期新鲜，价格太给力，绝对亏本,2017-08-06 21:43:08,2017-08-07 14:19:06
31,109821559,0000000000,6,还不错,2017-08-06 19:57:33,2017-08-07 14:19:06
32,109821559,0000000000,7,不错很好喝，苏宁快递也是挺快的，赞一个,2017-08-06 19:22:04,2017-08-07 14:19:06
33,109821559,0000000000,8,用卷，比超市要划算的多，100元四箱。,2017-08-06 17:46:39,2017-08-07 14:19:06
34,109821559,0000000000,9,挺好的，也挺方便的，,2017-08-06 16:25:32,2017-08-07 14:19:06
35,109821559,0000000000,10,给娃买的，每天必喝，不过更喜欢冰淇淋口味的,2017-08-06 16:03:59,2017-08-07 14:19:06
36,109821559,0000000000,1,奶保质期将近，不够新鲜。,2017-07-07 10:57:27,2017-08-07 14:19:06
37,109821559,0000000000,2,太甜了，不是很喜欢,2017-06-28 09:43:50,2017-08-07 14:19:06
38,109821559,0000000000,3,就这班装修我也是醉了，头一次这么糟心，跟破烂似的,2016-12-27 16:28:38,2017-08-07 14:19:06
39,109821559,0000000000,4,日期也是十月份的，可以的还不错，一直买蒙牛的东西，快递送货比较慢，服务也一般吧。希望苏宁易购超市更加重视消费者的感受，为消费者提供更加优质新鲜的商品。,2016-12-21 18:08:36,2017-08-07 14:19:06
40,109821559,0000000000,5,还行,2016-11-16 18:35:55,2017-08-07 14:19:06
41,109821559,0000000000,6,这次的奶不满意日期太不好了居然还有一个多月过期了不知道能不能喝完6月份生产的保质期6个月！,2016-10-14 14:04:30,2017-08-07 14:19:06
42,109821559,0000000000,7,"日期是五月份的,有点小失望,如果有更新的日期就好了,喝着还行!",2016-07-18 10:55:52,2017-08-07 14:19:06
43,109821559,0000000000,8,好喝 关键是便宜 想知道我多少钱买的吗 +微信号：qyywxf2013123,2016-06-04 10:55:42,2017-08-07 14:19:06
44,109821559,0000000000,9,就是日期不好，一个月多就到期了，,2016-04-20 11:32:21,2017-08-07 14:19:06
45,109821559,0000000000,10,物流超慢 太慢了,2016-04-17 23:52:08,2017-08-07 14:19:06
46,109821559,0000000000,1,凑合,2017-03-10 19:10:50,2017-08-07 14:19:06
47,109821559,0000000000,2,好,2017-01-17 20:28:26,2017-08-07 14:19:06
48,109821559,0000000000,3,物流慢死了，虽然便宜点，但是日期不好，其他地方日期不好的牛奶也便宜！是一次不满意的购物，以后不会在这上面买了！,2016-12-02 17:59:10,2017-08-07 14:19:06
49,109821559,0000000000,4,地址又投递错了,2016-10-14 15:36:38,2017-08-07 14:19:06
50,109821559,0000000000,5,跟我在超市买的都不一样，根本没见过这种，和图片也不一样，,2016-08-06 11:00:39,2017-08-07 14:19:06
51,109821559,0000000000,6,日期很差，向这种去年的日期怎么能不说明了，在超市里都是买一送一了，很不满意的一次购物，差评→_→,2016-04-19 16:00:39,2017-08-07 14:19:06
52,109821559,0000000000,7,啦咯来咯哦哦,2016-02-22 20:00:15,2017-08-07 14:19:06
53,109821559,0000000000,8,苏宁的配送服务太差，所以我给差评！不遵守约定配送时间，配送员电话打不通，售后客服也是一个劲忽悠。太失望！,2016-02-17 17:23:08,2017-08-07 14:19:06
54,109821559,0000000000,9,最最最垃圾的购物体验，本来过年要送礼的，一直到初八才收到，绝不再来第二次,2016-02-15 18:17:55,2017-08-07 14:19:06
55,109821559,0000000000,10,只能说还过得去！看上去好小，只能自己喝了,2016-02-06 15:17:59,2017-08-07 14:19:06
56,109828104,0000000000,1,很不错,2017-08-06 19:48:37,2017-08-07 14:19:17
57,109828104,0000000000,2,牛奶很好喝,2017-08-06 18:26:09,2017-08-07 14:19:17
58,109828104,0000000000,3,好喝好喝好喝,2017-08-06 16:45:53,2017-08-07 14:19:17
59,109828104,0000000000,4,很好,2017-08-06 15:34:53,2017-08-07 14:19:17
60,109828104,0000000000,5,便宜就买了便宜就买了,2017-08-06 14:57:19,2017-08-07 14:19:17
61,109828104,0000000000,6,可以,2017-08-06 09:42:25,2017-08-07 14:19:17
62,109828104,0000000000,7,宝宝一直喝这个奶，特别好,2017-08-06 09:04:35,2017-08-07 14:19:17
63,109828104,0000000000,8,大牌子，送货快，服务好，东西好。小孩子很喜欢喝。还会再买的。,2017-08-06 08:31:32,2017-08-07 14:19:17
64,109828104,0000000000,9,必须为苏宁快递点赞，更要为快递员点赞！态度好，服务好，还送到家门口！,2017-08-05 21:48:45,2017-08-07 14:19:17
65,109828104,0000000000,10,物流很快！,2017-08-04 21:14:02,2017-08-07 14:19:17
66,109828104,0000000000,1,快递就是快,2017-07-26 08:35:05,2017-08-07 14:19:17
