,itemid,shopid,id,rateContent,rateDate,grab_time
0,104618683,0000000000,1.0,一如既往的好吃，物流也给力，送货很快,2017-06-11 09:01:17,2017-06-11 10:32:10
1,104618683,0000000000,2.0,"价格实惠，活动要多一点。东西都还没吃, 准备做早餐起喝",2017-06-11 08:59:59,2017-06-11 10:32:10
2,104618683,0000000000,3.0,还不错，挺好的，,2017-06-11 08:39:03,2017-06-11 10:32:10
3,104618683,0000000000,4.0,不错不错不错不错不错,2017-06-11 08:29:49,2017-06-11 10:32:10
4,104618683,0000000000,5.0,已买多次，挺好喝的,2017-06-11 08:02:33,2017-06-11 10:32:10
5,104618683,0000000000,6.0,好好好好好,2017-06-11 00:34:00,2017-06-11 10:32:10
6,104618683,0000000000,7.0,好好好好好,2017-06-11 00:33:10,2017-06-11 10:32:10
7,104618683,0000000000,8.0,很好，很强大 我支持你苏宁,2017-06-11 00:19:41,2017-06-11 10:32:10
8,104618683,0000000000,9.0,速度快，很快就到了。,2017-06-11 00:06:49,2017-06-11 10:32:10
9,104618683,0000000000,10.0,东西不错，价格便宜,2017-06-10 23:21:46,2017-06-11 10:32:10
10,104618683,0000000000,1.0,物流***,2017-06-11 00:19:09,2017-06-11 10:32:10
11,104618683,0000000000,2.0,买的时候显示是草莓酸奶，实际不是，有点被骗的感觉,2017-06-08 14:36:28,2017-06-11 10:32:10
12,104618683,0000000000,3.0,嗯,2017-06-05 16:44:04,2017-06-11 10:32:10
13,104618683,0000000000,4.0,原装正品，信赖苏宁。,2017-06-05 15:07:54,2017-06-11 10:32:10
14,104618683,0000000000,5.0,不好喝,2017-06-04 21:19:12,2017-06-11 10:32:10
15,104618683,0000000000,6.0,难受，早上来买的还好吧。,2017-06-01 23:59:49,2017-06-11 10:32:10
16,104618683,0000000000,7.0,味道一般，日期新鲜，物流快,2017-05-26 09:38:11,2017-06-11 10:32:10
17,104618683,0000000000,8.0,质量一般，价格偏贵，价格偏贵，质量还可以。,2017-05-23 22:29:37,2017-06-11 10:32:10
18,104618683,0000000000,9.0,香精味太浓，不好喝,2017-05-22 03:50:08,2017-06-11 10:32:10
19,104618683,0000000000,10.0,红豆味太重，奶味太淡,2017-05-20 23:58:18,2017-06-11 10:32:10
20,104618683,0000000000,1.0,送货很快，快递态度很好，东西也不错,2017-06-10 16:23:31,2017-06-11 10:32:10
21,104618683,0000000000,2.0,单子都贴在箱子，,2017-06-06 19:10:35,2017-06-11 10:32:10
22,104618683,0000000000,3.0,为什么单子直接贴在箱子上面,2017-06-06 19:03:37,2017-06-11 10:32:10
