,itemid,shopid,id,rateContent,rateDate,grab_time
0,153368847,0000000000,1.0,不是很甜，像旺旺味道,2017-06-07 10:41:27,2017-06-10 16:03:51
1,153368847,0000000000,2.0,很好吃,2017-06-03 18:16:11,2017-06-10 16:03:51
2,153368847,0000000000,3.0,速度快,2017-06-01 16:31:48,2017-06-10 16:03:51
3,153368847,0000000000,4.0,甜,2017-05-31 21:46:10,2017-06-10 16:03:51
4,153368847,0000000000,5.0,好喝，一直喜欢,2017-05-30 23:21:53,2017-06-10 16:03:51
5,153368847,0000000000,6.0,质量很好，很好喝，不错，值得信赖,2017-05-14 14:16:44,2017-06-10 16:03:51
6,153368847,0000000000,7.0,不错不错，非常棒还有两个月过期，能喝完。,2017-05-05 00:11:56,2017-06-10 16:03:51
7,153368847,0000000000,8.0,很好,2017-05-04 22:59:38,2017-06-10 16:03:51
8,153368847,0000000000,9.0,不错，我家这边的苏宁易购的工作人员人好的不的了,2017-04-30 05:45:15,2017-06-10 16:03:51
9,153368847,0000000000,10.0,非常好，贺也新鲜,2017-04-18 20:02:58,2017-06-10 16:03:51
10,153368847,0000000000,1.0,看某东是买一赠一，苏宁这款产品下面的评价也显示买一赠一，产品页面没有标注此活动，抱着试试看的态度付款50元，收到好小一箱，口味还可以，如果按照买一赠一的活动来说我买亏了，宝宝不开心宝宝有小情绪了，求补发一箱甜小嗨（男版）来抚慰我这颗受伤的心灵,2016-10-24 02:10:15,2017-06-10 16:03:51
11,153368847,0000000000,2.0,还行,2016-10-20 22:41:31,2017-06-10 16:03:51
12,153368847,0000000000,3.0,当天上午下单当天下午收货，苏宁速度是没有说的，但是牛奶日期是5月16日，马上四个月了，让人严重不爽。,2016-10-04 16:01:40,2017-06-10 16:03:51
13,153368847,0000000000,4.0,牛奶是买一送一时买的，生产日期是五月份的，不是很新鲜，快到期了，有点失望。,2016-10-03 23:47:46,2017-06-10 16:03:51
14,153368847,0000000000,5.0,性价比不高,2016-10-03 22:31:48,2017-06-10 16:03:51
15,153368847,0000000000,6.0,物流是挺快的。但是这奶日期不太新鲜，还有一个多月就到期了。下次还是不在苏宁买了，一次次的失望……,2016-10-01 23:23:54,2017-06-10 16:03:51
16,153368847,0000000000,7.0,买了两箱奶没有上次的新鲜，6月份的时候买的是5月份生产的，结果刚刚买了还是5月份生产的，已经下来四个月了，快五个月了，马上就要过期了，不开心。,2016-09-28 15:44:33,2017-06-10 16:03:51
17,153368847,0000000000,8.0,保质期快到了,2016-08-21 16:38:11,2017-06-10 16:03:51
18,153368847,0000000000,9.0,还不错，挺好的,2016-08-19 18:19:50,2017-06-10 16:03:51
19,153368847,0000000000,10.0,不好，喝的时候仔细品味有不知道什么的添加剂的味道，很确定这股味道，这个不是奶，是勾兑的。,2016-08-19 11:50:58,2017-06-10 16:03:51
20,153368847,0000000000,1.0,包装太差，和***没法比。都没过包装直接把快递信息贴牛奶箱子上。还用黑色笔在箱子上写上明。,2016-12-30 12:07:22,2017-06-10 16:03:51
21,153368847,0000000000,2.0,第一次在苏宁易购上买东西，买了两箱奶，生产日期都是2016年5月的，保质期6个月，都是过期的，后来又申请换货，收到的生产日期是10月份的，这就不说了，还有一只牙刷都没有发货，申请牙刷退款，客服直接把我的申请关闭了，简直坑爹啊，投诉电话打了几次都是忙音，无语了，网购这么多年也没遇到过这么坑爹的网站，***超市，***，***都没有这样的，超烂，以后再不来了,2016-12-29 13:35:16,2017-06-10 16:03:51
22,153368847,0000000000,3.0,这是我买东西最气愤的一次！买二付一也不是所有人都知道怎么下单吧，再说也有疏忽的时候吧，下单前还咨询过，但客服没提醒怎么下单！问过客服要退货，两个人说的还不统一！算我倒霉，脑子被门挤了才买的这个牛奶，以后再也不会买了！望同志们以后注意买二付一怎么下单啊！,2016-12-26 12:38:07,2017-06-10 16:03:51
23,153368847,0000000000,4.0,快过期了，五月分的,2016-10-15 07:56:17,2017-06-10 16:03:51
24,153368847,0000000000,5.0,快过期了，五月份的,2016-10-15 07:55:56,2017-06-10 16:03:51
25,153368847,0000000000,6.0,日期很不好！五月份的！,2016-09-27 11:10:06,2017-06-10 16:03:51
26,153368847,0000000000,7.0,差评，严重差评，8月初买的是5月份生产日期，现在9月底买依然是5月份的，这苏宁不是坑人吗？临期产品大家注意,2016-09-24 18:44:02,2017-06-10 16:03:51
27,153368847,0000000000,8.0,18号下单的，一直到25号才送到。南京到南京是有多远，一直要我催才解决。第一次给差评！气愤！,2016-09-02 16:32:32,2017-06-10 16:03:51
28,153368847,0000000000,9.0,差评一个套装还分开发还没人通知自己打电话问了才知道,2016-08-20 21:04:39,2017-06-10 16:03:51
29,153368847,0000000000,10.0,未收到。骗纸。。。,2016-08-18 22:19:27,2017-06-10 16:03:51
30,153368846,0000000000,1.0,我不打电话去问的话就给我送丢了,2017-06-04 19:43:29,2017-06-10 16:04:01
31,153368846,0000000000,2.0,甜,2017-05-31 21:45:48,2017-06-10 16:04:01
32,153368846,0000000000,3.0,好,2017-05-31 05:57:26,2017-06-10 16:04:01
33,153368846,0000000000,4.0,很划算,2017-05-30 05:20:16,2017-06-10 16:04:01
34,153368846,0000000000,5.0,很快喝完了，味道像旺仔牛奶,2017-05-27 17:30:49,2017-06-10 16:04:01
35,153368846,0000000000,6.0,味道挺好，,2017-05-26 10:31:19,2017-06-10 16:04:01
36,153368846,0000000000,7.0,小孩不喜欢吃,2017-05-19 14:53:15,2017-06-10 16:04:01
37,153368846,0000000000,8.0,不错，就是有点甜，可能小孩喜欢喝,2017-05-17 09:47:53,2017-06-10 16:04:01
38,153368846,0000000000,9.0,"Fgggbb;,哥哥v",2017-05-15 13:55:07,2017-06-10 16:04:01
39,153368846,0000000000,10.0,很好喝   喜欢,2017-05-13 16:42:07,2017-06-10 16:04:01
40,153368846,0000000000,1.0,苏宁现在连包装都省了，哪怕用塑料布包下也行啊，弄得箱子好像从***队里捡的一样。还有，这个也太袖珍了，第一次也是最后一次购买了,2016-12-29 12:44:41,2017-06-10 16:04:01
41,153368846,0000000000,2.0,这奶太甜啦，不喜欢，加热后也没有奶皮。,2016-12-01 14:02:05,2017-06-10 16:04:01
42,153368846,0000000000,3.0,牛奶到了，价格高，小盒包装，不好,2016-11-28 18:52:06,2017-06-10 16:04:01
43,153368846,0000000000,4.0,牛奶好黑，但是还有一个多月就要过期了。建议买新鲜点的,2016-10-22 20:59:49,2017-06-10 16:04:01
44,153368846,0000000000,5.0,发货快,2016-10-09 15:17:53,2017-06-10 16:04:01
45,153368846,0000000000,6.0,日期太不新鲜了。五月份的。11月份到期。物流一般，两天！,2016-10-09 11:14:48,2017-06-10 16:04:01
46,153368846,0000000000,7.0,日期比较久了，还有一个多月过期！口感还行吧！,2016-10-08 07:53:14,2017-06-10 16:04:01
47,153368846,0000000000,8.0,日期临近保质期了。,2016-10-07 17:25:40,2017-06-10 16:04:01
48,153368846,0000000000,9.0,2分给送货师傅，辛苦送上楼。东西是一分都不值，生产日期5月份，还有一个月就过期了。用这样快过期的东西做活动，一点诚意都没有，实在是够***,2016-10-05 21:14:24,2017-06-10 16:04:01
49,153368846,0000000000,10.0,外包装上有点土，还很甜，不知道是不是加了糖精？没感觉有香味,2016-10-03 18:07:22,2017-06-10 16:04:01
50,153368846,0000000000,1.0,这个应该一个星不给，直接把快递信息贴到牛奶箱子上。在牛奶箱子上直接黑色笔写上本***名。,2016-12-30 12:06:22,2017-06-10 16:04:01
51,153368846,0000000000,2.0,今天收到的货打开后居然是这样的，心情跌落到谷底,2016-12-26 18:11:33,2017-06-10 16:04:01
52,153368846,0000000000,3.0,也特他同开视啦啦啦让他不是旅拉头拉开距离在家天天考虑考虑咯伏特加叫把然块红包了他魔塔落叶***洒脱塔拉额我看你库存啦队,2016-11-01 18:30:49,2017-06-10 16:04:01
53,153368846,0000000000,4.0,6.6号生产12.6号过期如实评价，希望可以通过，如果知道保质期就剩一个月我可以不买。希望苏宁可以诚恳面对每一位顾客谢谢,2016-10-29 16:30:25,2017-06-10 16:04:01
54,153368846,0000000000,5.0,差评，买之前问了生产日期，客服说是新鲜的。到货一看还有一个多月就过期了。咨询客服理都不理。,2016-10-13 12:23:59,2017-06-10 16:04:01
55,153368846,0000000000,6.0,速度很快！,2016-10-09 20:53:59,2017-06-10 16:04:01
56,153368846,0000000000,7.0,2016年5月17号的日期。还有一个月过期。苏宁搞的起活动就搞。已后别丢人了。这日期还好意思卖。强烈的鄙视！！！,2016-10-07 20:14:05,2017-06-10 16:04:01
57,153368846,0000000000,8.0,日期居然差一个月过期，对苏宁易购很失望。,2016-10-06 16:19:16,2017-06-10 16:04:01
58,153368846,0000000000,9.0,牛奶是买一送一时买的，生产日期是五月份的，不是很新鲜，快到期了，有点失望。,2016-10-03 23:51:28,2017-06-10 16:04:01
59,153368846,0000000000,10.0,不好   五月份的生产日期   唉  果然便宜东西不好啊,2016-09-25 07:00:29,2017-06-10 16:04:01
60,187724232,0000000000,1.0,商品完好无损、快速地送到，很满意！,2017-06-10 12:22:39,2017-06-10 16:04:10
61,187724232,0000000000,2.0,好,2017-06-07 16:11:58,2017-06-10 16:04:10
62,187724232,0000000000,3.0,很好,2017-06-06 20:04:39,2017-06-10 16:04:10
63,187724232,0000000000,4.0,便宜也挺好喝的 一会就喝光了,2017-06-06 07:59:49,2017-06-10 16:04:10
64,187724232,0000000000,5.0,还不错，不过喝多了安慕希和莫斯利安就感觉这个比较稀比较淡,2017-06-05 18:21:38,2017-06-10 16:04:10
65,187724232,0000000000,6.0,不错，很好吃,2017-06-03 13:51:00,2017-06-10 16:04:10
66,187724232,0000000000,7.0,还可以,2017-06-02 17:56:37,2017-06-10 16:04:10
67,187724232,0000000000,8.0,还可以,2017-06-02 17:56:29,2017-06-10 16:04:10
68,187724232,0000000000,9.0,很好,2017-06-01 20:46:15,2017-06-10 16:04:10
69,187724232,0000000000,10.0,味道还不错,2017-06-01 10:49:48,2017-06-10 16:04:10
70,187724232,0000000000,1.0,太甜，添加剂有点多，不适合小孩吃,2017-05-16 23:04:31,2017-06-10 16:04:10
71,187724232,0000000000,2.0,我个人觉得奶不是特别新鲜  我是二零一七年四月买的 看看生产日期二零一六年十二月的,2017-04-06 21:58:21,2017-06-10 16:04:10
72,187724232,0000000000,3.0,酸奶挺好喝，日期时间也很长，物流不错。,2017-04-03 22:00:02,2017-06-10 16:04:10
73,187724232,0000000000,4.0,活动价买的，就是快递速度相对于某东而言慢了点！,2017-04-01 23:49:31,2017-06-10 16:04:10
74,187724232,0000000000,5.0,还行,2017-03-26 14:53:56,2017-06-10 16:04:10
75,187724232,0000000000,6.0,还可以不错,2017-03-26 12:49:26,2017-06-10 16:04:10
76,187724232,0000000000,7.0,还有三个月过期。,2017-03-19 23:15:57,2017-06-10 16:04:10
77,187724232,0000000000,1.0,搞活动时买了两箱。一箱是完好的  拆开已经喝完了，今天才开始拆第2箱，结果打开包装是完好的，打开就少了一瓶，反正已经买了有日子了也没打算找谁要个说法，也说不清楚，但是我上面说的都是真实的，以后不会再来苏宁买了。,2017-04-23 16:47:56,2017-06-10 16:04:10
78,187724232,0000000000,2.0,日期很不新鲜看着马上要到期对这次购物很失望,2017-04-07 11:24:41,2017-06-10 16:04:10
79,187724232,0000000000,3.0,没有纯甄好喝。,2017-03-31 08:09:49,2017-06-10 16:04:10
80,187724232,0000000000,4.0,购物几年最气愤的一次购物！！！三个包装上全部用红色记号笔写的收货人的名字，我相信肯定不止写我一个，苏宁你这点道理都不懂吗？如果别人都用红笔写你们领导的名字呢？是你们没文化吗？没文化也可以培训啊！我只能说苏宁的管理有问题，整体素质也不敢恭维！全部差评！差评！差评！我重没给过差评，都要气晕了！,2017-03-30 08:16:19,2017-06-10 16:04:10
81,187724232,0000000000,5.0,给快递小哥的差评，对待顾客十分不合格,2017-03-09 07:11:36,2017-06-10 16:04:10
82,156156338,0070115659,1.0,可以干吃，也可以泡水,2017-06-10 08:47:00,2017-06-10 16:04:29
83,156156338,0070115659,2.0,还可以，都买了N次,2017-06-07 19:14:02,2017-06-10 16:04:29
84,156156338,0070115659,3.0,这个价格挺优惠，枣子挺甜的，独立小包装显干净！,2017-06-05 18:54:23,2017-06-10 16:04:29
85,156156338,0070115659,4.0,好，已经第二次买了，就是好，,2017-06-04 18:05:45,2017-06-10 16:04:29
86,156156338,0070115659,5.0,还好，已买过几次了。,2017-06-04 17:27:53,2017-06-10 16:04:29
87,156156338,0070115659,6.0,以前买过蛮甜的,2017-06-04 14:35:57,2017-06-10 16:04:29
88,156156338,0070115659,7.0,我已经是多次购买，枣子个小皮薄肉厚，很甜，关健红枣物美价廉，味道很不错，日期新鲜，独立包装。店家还送了两袋干枣片，这次买的比平时贵点，希望店家多做活动。,2017-06-03 19:43:50,2017-06-10 16:04:29
89,156156338,0070115659,8.0,超值 好吃 核真的很小哦，吃完会继续购买的,2017-05-29 11:57:57,2017-06-10 16:04:29
90,156156338,0070115659,9.0,good 哈哈,2017-05-28 19:52:53,2017-06-10 16:04:29
91,156156338,0070115659,10.0,我己经是多次购买了。枣子个小很甜，泡水也不错。还有送枣片。枣片也很美味。,2017-05-27 13:06:27,2017-06-10 16:04:29
92,156156338,0070115659,1.0,一般 没有上次的好,2017-02-14 16:38:27,2017-06-10 16:04:29
93,156156338,0070115659,2.0,还可以,2017-02-12 09:36:43,2017-06-10 16:04:29
94,156156338,0070115659,3.0,我要的是枣啊，发来的是枣片？！还没尝是不是绰水了没？不过送货很速度。,2017-02-11 16:06:37,2017-06-10 16:04:29
95,156156338,0070115659,4.0,快递不知道有多慢，,2017-02-11 11:46:30,2017-06-10 16:04:29
96,156156338,0070115659,5.0,还可以吧有坏的,2017-01-30 08:19:27,2017-06-10 16:04:29
97,156156338,0070115659,6.0,快递***，电话没打通就退回去了，打电话没人管,2017-01-21 14:30:36,2017-06-10 16:04:29
98,156156338,0070115659,7.0,这家的枣子还凑合,2017-01-19 11:19:51,2017-06-10 16:04:29
99,156156338,0070115659,8.0,包装是不错，可关键是枣子啊。再美观的外表也不能抵过枣子的小。不满意！不满意！不满意！图三大的是我之前在超市买9.9的,2017-01-16 10:17:29,2017-06-10 16:04:29
100,156156338,0070115659,9.0,很一般.泡水没味道,2017-01-13 15:03:45,2017-06-10 16:04:29
101,156156338,0070115659,10.0,l红枣不错，上次买了的，这次再购。,2017-01-12 17:44:35,2017-06-10 16:04:29
102,156156338,0070115659,1.0,不高兴，送楼下的货不见了……没收到,2017-04-01 19:44:39,2017-06-10 16:04:29
103,156156338,0070115659,2.0,不好吃太小,2017-02-04 23:26:03,2017-06-10 16:04:29
104,156156338,0070115659,3.0,这个枣子感觉太小了，比想的真的小太多太多了，好小好小一个，蛮失望的，这个枣子也不甜。,2017-01-02 14:32:50,2017-06-10 16:04:29
105,156156338,0070115659,4.0,说送小包装的，并没有送，无诚信。,2017-01-02 09:17:16,2017-06-10 16:04:29
106,156156338,0070115659,5.0,不错，还可以一般般。,2016-12-30 22:10:38,2017-06-10 16:04:29
107,156156338,0070115659,6.0,不错，还可以呀，一般般。,2016-12-30 22:10:15,2017-06-10 16:04:29
108,156156338,0070115659,7.0,这次买的没有第一次的大，普遍小，也没有第一次的好吃。放心，不会再买了。第一张照片右边一包是我第一次买的，左边拆开的是第二次买的，中间一张照片是第一次买的，第三张是第二次买的，标的都是二级，却口感大小不一样，大家比较一下。,2016-12-29 13:34:06,2017-06-10 16:04:29
109,156156338,0070115659,8.0,前几次买的还可以，很大个，现在的很差很小个的了。越来越差了……,2016-12-29 12:39:42,2017-06-10 16:04:29
110,156156338,0070115659,9.0,非常无语,2016-12-19 22:38:38,2017-06-10 16:04:29
111,156156338,0070115659,10.0,图片的大枣这么好这么大，收到货后，打开包装，那枣小得可怜，比花生米大的没几个，这就是你们商家的诚信吗？如果不是必须给一颗星，绝对一颗星都不给，太坑了！！！！！！！,2016-12-18 20:28:12,2017-06-10 16:04:29
