,itemid,shopid,id,rateContent,rateDate,grab_time
0,104618700,0000000000,1.0,味道不错,2017-06-11 08:07:07,2017-06-11 10:28:30
1,104618700,0000000000,2.0,好,2017-06-10 21:47:09,2017-06-11 10:28:30
2,104618700,0000000000,3.0,好,2017-06-10 21:14:15,2017-06-11 10:28:30
3,104618700,0000000000,4.0,还可以,2017-06-10 20:20:10,2017-06-11 10:28:30
4,104618700,0000000000,5.0,好,2017-06-10 19:58:49,2017-06-11 10:28:30
5,104618700,0000000000,6.0,好喝又健康,2017-06-10 19:36:47,2017-06-11 10:28:30
6,104618700,0000000000,7.0,口感好，发货快，快递员服务好,2017-06-10 18:44:18,2017-06-11 10:28:30
7,104618700,0000000000,8.0,日期还有一半，比超市便宜，还做活动，超优惠。特别感谢快递小哥，到地方我急的要通过联系优先派送过来，赞,2017-06-10 18:27:33,2017-06-11 10:28:30
8,104618700,0000000000,9.0,5月生产的，日期好口味佳！,2017-06-10 17:23:17,2017-06-11 10:28:30
9,104618700,0000000000,10.0,口味好,2017-06-10 16:20:46,2017-06-11 10:28:30
10,104618700,0000000000,1.0,生产日期是1月份的，买二付一，也就算了吧,2017-05-20 09:26:56,2017-06-11 10:28:30
11,104618700,0000000000,2.0,一般,2017-05-14 10:51:04,2017-06-11 10:28:30
12,104618700,0000000000,3.0,生产日期一月九号，保质期六个月，现在都过了五月了。谁让它便宜()反正我半个月就喝完了,2017-05-09 13:25:47,2017-06-11 10:28:30
13,104618700,0000000000,4.0,孩子不喜欢，说没有上次买的伊利味可滋好喝，味道淡。,2017-04-18 21:30:33,2017-06-11 10:28:30
14,104618700,0000000000,5.0,199的时候买的，隔天就说没货了，客服一直打电话要求去退款，因为一直没空弄，没想到过几天就给我发货了，日期不是很新鲜，以前也试过另外说东西低价下单，隔天就是没货，有过几天又有货了,2016-12-18 00:43:49,2017-06-11 10:28:30
15,104618700,0000000000,6.0,一般,2016-12-03 19:08:05,2017-06-11 10:28:30
16,104618700,0000000000,7.0,划算,2016-12-01 13:19:21,2017-06-11 10:28:30
17,104618700,0000000000,8.0,搞活动买的  价格合适，用着还不错，应该是正品,2016-11-25 08:53:11,2017-06-11 10:28:30
18,104618700,0000000000,9.0,有一箱日期居然还有一个月不到就过期的，而且我的货放在苏宁服务站好多天都没反应，去取货居然等了半小时，说入不了站，结果还是没拿到，第二天我自己打电话去催才送来的，,2016-11-23 14:54:26,2017-06-11 10:28:30
19,104618700,0000000000,10.0,价格实惠。但生产日期不行。一次失败的体验。,2016-11-09 16:10:15,2017-06-11 10:28:30
20,104618700,0000000000,1.0,包装太简单。。。。。。。。。？？？？？？？？？？？？？。。。。？？？？？？？？？？？？？？？？？？。。。。。。。,2017-06-03 10:54:23,2017-06-11 10:28:30
21,104618700,0000000000,2.0,差,2017-06-01 22:31:12,2017-06-11 10:28:30
22,104618700,0000000000,3.0,除了快递员其他都差,2017-06-01 22:30:31,2017-06-11 10:28:30
23,104618700,0000000000,4.0,物流慢不说，快递员吃了炸药一样，我家就在街道上我也迎接他了，他还是急躁凶我，还说我以后不要在苏宁买东西，好吧，我买空调还是去***官方店吧，免得他给我送货又是骂我，服务还说***好，还有促销是因为16年的日期,2017-05-21 17:28:04,2017-06-11 10:28:30
24,104618700,0000000000,5.0,这次是最烂的购物，牛奶还有一个月也敢拿出来卖，大家注意了苏宁易购打折的东西都不能买都是块过期的货,2017-05-14 20:26:13,2017-06-11 10:28:30
25,104618700,0000000000,6.0,这个差1个多月过期，早知道不买了，还以为做活动，其实是在卖临期货，希望以后临期货要像某东那样标上日期，让顾客自己选择买不买，这次很不满意。,2016-11-23 14:24:51,2017-06-11 10:28:30
26,104618700,0000000000,7.0,保质期六个月，生产日期20160118？过期四个月了都！！这种货也能拿出来卖？？希望你们给我一个说法！！全家人喝了之后上吐下泻！之后仔细一看才发现过期这么长时间！！！这就是我信任的苏宁易购？？？,2016-11-14 10:49:35,2017-06-11 10:28:30
27,104618700,0000000000,8.0,一点都不好！！！都快到期了！！！之前***超市买的也是买二付一，但是人家日期很新鲜！！,2016-11-10 15:41:46,2017-06-11 10:28:30
28,104618700,0000000000,9.0,***苏宁,2016-11-09 09:36:54,2017-06-11 10:28:30
29,104618700,0000000000,10.0,便宜没好货！6月份的奶,2016-11-08 07:15:10,2017-06-11 10:28:30
30,103995013,0000000000,1.0,很好，很强大 我支持你苏宁,2017-06-11 00:20:03,2017-06-11 10:28:41
